File	Segment	Position	Code1	Code2	Seg_Start	Seg_End	Word	Word_Start	Word_End	Pre_Seg	Pre_Seg_Start	Pre_Seg_End	Post_Seg	Post_Seg_Start	Post_Seg_End	Window	Vowels_per_Second	Comments	Warnings
Brian_m49_BB2015	T	End	t		1827.892	1827.962	THOUGHT	1827.702	1827.962	AO	1827.752	1827.892	AH	1827.962	1828.012	1.211	7.432		
Brian_m49_BB2015	T	End	t		1828.203	1828.253	ABOUT	1827.962	1828.253	AW	1828.063	1828.203	IH	1828.253	1828.303	1.171	7.686	f?	
Brian_m49_BB2015	T	End	d		1828.843	1828.873	ABOUT	1828.623	1828.873	AW	1828.723	1828.843	AH	1828.873	1828.903	1.1	7.273		
Brian_m49_BB2015	T	Internal	t		1839.32	1839.431	SEGREGATED	1838.83	1839.481	EY	1839.201	1839.32	AH	1839.431	1839.461	1.801	5.552		
Brian_m49_BB2015	T	Internal	g		1856.802	1856.832	((IT'D))	1856.773	1856.882	IH	1856.773	1856.802	AH	1856.832	1856.862	2.765	2.17		
Brian_m49_BB2015	T	End	g		1860.609	1860.659	COMPLETE	1860.349	1860.659	IY	1860.579	1860.609	AA	1860.659	1860.818	4.097	2.197		
Brian_m49_BB2015	T	End	g		1860.968	1860.998	OPPOSITE	1860.659	1860.998	AH	1860.938	1860.968	AH	1860.998	1861.029	4.116	2.43		
Brian_m49_BB2015	T	End	g		1869.698	1869.749	RIGHT	1869.488	1869.749	AY	1869.608	1869.698	IH	1869.749	1869.798	0.93	7.527		
Brian_m49_BB2015	T	End	t		1871.276	1871.416	WHITE	1870.976	1871.416	AY	1871.126	1871.276	AA	1871.416	1871.497	1.31	5.344		
Brian_m49_BB2015	T	Internal	t		1882.673	1882.752	FIGHTING	1882.402	1882.812	AY	1882.472	1882.673	IH	1882.752	1882.782	1.347	2.97		
Brian_m49_BB2015	T	End	g		1900.271	1900.301	LOT	1900.201	1900.301	AA	1900.242	1900.271	AH	1900.301	1900.332	1.641	3.656		
