File	Segment	Position	Code1	Code2	Seg_Start	Seg_End	Word	Word_Start	Word_End	Pre_Seg	Pre_Seg_Start	Pre_Seg_End	Post_Seg	Post_Seg_Start	Post_Seg_End	Window	Vowels_per_Second	Comments	Warnings
Hermione_f34_BB2015	T	Internal	t		1404.285	1404.376	PRETEND	1404.196	1404.516	IY	1404.255	1404.285	EH	1404.376	1404.416	1.053	4.748		
Hermione_f34_BB2015	T	End	f		1408.279	1408.309	THAT	1408.169	1408.309	AE	1408.199	1408.279	AH	1408.309	1408.369	1.469	4.084		
Hermione_f34_BB2015	T	Internal	t		1432.893	1433.123	DETECTIVE	1432.833	1433.422	AH	1432.853	1432.893	EH	1433.123	1433.172	1.73	4.624		
Hermione_f34_BB2015	T	Internal	t		1441.37	1441.509	DETECTIVE	1441.269	1441.84	AH	1441.34	1441.37	EH	1441.509	1441.6	1.64	3.659		
Hermione_f34_BB2015	T	End	f		1465.603	1465.633	BUT	1465.524	1465.633	AH	1465.574	1465.603	AY	1465.633	1465.883	1.98	3.03		
Hermione_f34_BB2015	T	End	f		1470.778	1470.808	BUT	1470.719	1470.808	AH	1470.748	1470.778	AH	1470.808	1470.839	1.508	2.653		
Hermione_f34_BB2015	T	End	f		1471.157	1471.208	IT	1471.078	1471.208	IH	1471.078	1471.157	IH	1471.208	1471.308	1.258	5.564		
Hermione_f34_BB2015	T	End	g		1515.222	1515.252	GET	1515.102	1515.252	EH	1515.142	1515.222	OW	1515.252	1515.352	1.016	5.906		
Hermione_f34_BB2015	T	End	g		1518.025	1518.055	OPPOSITE	1517.816	1518.055	AH	1517.995	1518.025	AH	1518.055	1518.085	1.22	8.197		
Hermione_f34_BB2015	T	End	f		1529.338	1529.368	GET	1529.248	1529.368	EH	1529.298	1529.338	AA	1529.368	1529.448	1.467	4.09		
Hermione_f34_BB2015	T	End	f		1540.61	1540.641	IT	1540.55	1540.641	IH	1540.55	1540.61	IH	1540.641	1540.73	1.019	6.869		
Hermione_f34_BB2015	T	End	g		1541.93	1541.98	IT	1541.9	1541.98	AH	1541.9	1541.93	IH	1541.98	1542.08	1.336	5.988		
Hermione_f34_BB2015	T	Internal	t		1548.305	1548.385	AUTISM	1548.275	1548.656	AO	1548.275	1548.305	IH	1548.385	1548.416	2.02	3.96		
Hermione_f34_BB2015	T	End	g		1552.379	1552.409	IT	1552.339	1552.409	AH	1552.339	1552.379	AH	1552.409	1552.439	1.591	6.285		
Hermione_f34_BB2015	T	End	g		1554.189	1554.22	THAT	1554.079	1554.22	AE	1554.11	1554.189	IH	1554.22	1554.289	1.019	6.869		
Hermione_f34_BB2015	T	Internal	t		1559.823	1559.854	DISABILITY	1559.443	1559.934	AH	1559.794	1559.823	IY	1559.854	1559.884	1.461	7.529		
Hermione_f34_BB2015	T	Internal	t		1561.847	1561.898	DISABILITY	1561.477	1561.928	AH	1561.807	1561.847	IY	1561.898	1561.928	1.419	9.866		
Hermione_f34_BB2015	T	End	g		1572.488	1572.519	THAT	1572.339	1572.519	AE	1572.419	1572.488	IH	1572.519	1572.639	1.419	3.524		
Hermione_f34_BB2015	T	Internal	t		1584.307	1584.468	WRITTEN	1584.218	1584.667	IH	1584.257	1584.307	AH	1584.468	1584.527	1.357	3.685		
Hermione_f34_BB2015	T	End	t		1588.822	1588.852	OUT	1588.713	1588.852	AW	1588.713	1588.822	AH	1588.852	1588.882	0.879	7.964		
Hermione_f34_BB2015	T	Internal	f		1594.122	1594.163	LITTLE	1594.043	1594.223	IH	1594.093	1594.122	AH	1594.163	1594.192	0.769	10.403		
Hermione_f34_BB2015	T	Internal	t		1605.292	1605.452	AUTISM	1605.142	1605.682	AO	1605.142	1605.292	IH	1605.452	1605.482	1.459	4.112		
Hermione_f34_BB2015	T	Internal	t		1607.727	1607.827	AUTISM	1607.577	1608.087	AO	1607.577	1607.727	IH	1607.827	1607.868	1.026	6.823		
Hermione_f34_BB2015	T	Internal	t		1614.488	1614.518	AUTISM	1614.459	1614.718	AO	1614.459	1614.488	IH	1614.518	1614.548	2.856	3.501		
Hermione_f34_BB2015	T	Internal	t		1621.764	1621.825	ATTENTION	1621.734	1622.105	AH	1621.734	1621.764	EH	1621.825	1621.885	1.401	7.138		
Hermione_f34_BB2015	T	Internal	t		1623.486	1623.516	AUTISM	1623.377	1623.726	AO	1623.377	1623.486	IH	1623.516	1623.546	1.869	8.026		
Hermione_f34_BB2015	T	End	g		1635.534	1635.564	GET	1635.445	1635.564	EH	1635.465	1635.534	AY	1635.564	1635.594	0.8	8.75		
Hermione_f34_BB2015	T	End	g		1636.824	1636.854	GET	1636.684	1636.854	EH	1636.724	1636.824	IH	1636.854	1636.913	1.098	3.643		
Hermione_f34_BB2015	T	End	g		1638.602	1638.632	SAT	1638.443	1638.632	AE	1638.543	1638.602	AA	1638.632	1638.662	1.059	6.61		
