File	Segment	Position	Code1	Code2	Seg_Start	Seg_End	Word	Word_Start	Word_End	Pre_Seg	Pre_Seg_Start	Pre_Seg_End	Post_Seg	Post_Seg_Start	Post_Seg_End	Window	Vowels_per_Second	Comments	Warnings
VanessaB_f45_BB2015	T	Internal	g	b	1612.775	1612.805	GETTING	1612.496	1612.885	EH	1612.725	1612.775	IH	1612.805	1612.835	2.8	2.5		
VanessaB_f45_BB2015	T	End	g		1142.325	1142.385	FIT	1141.926	1142.385	IH	1142.186	1142.325	AH	1142.385	1142.416	2.37	2.954		
VanessaB_f45_BB2015	T	Internal	d	b	2158.218	2158.249	GETTING	2158.129	2158.398	EH	2158.168	2158.218	IH	2158.249	2158.278	1.759	6.254		
VanessaB_f45_BB2015	T	End	d		1185.947	1185.976	BUT	1185.897	1185.976	AH	1185.917	1185.947	AE	1185.976	1186.057	1.315	4.563		
VanessaB_f45_BB2015	T	End	t		1188.097	1188.207	SAT	1187.897	1188.207	AE	1188.027	1188.097	AH	1188.207	1188.246	1.31	3.817		
VanessaB_f45_BB2015	T	Internal	g	b	2568.531	2568.561	GETTING	2568.43	2568.62	EH	2568.45	2568.531	IH	2568.561	2568.59	2.195	2.733		
VanessaB_f45_BB2015	T	End	g		1212.376	1212.517	ABOUT	1212.066	1212.517	AW	1212.126	1212.376	AH	1212.517	1212.566	3.076	1.951		
VanessaB_f45_BB2015	T	End	g		1228.1	1228.13	QUITE	1227.87	1228.13	AY	1227.99	1228.1	AH	1228.13	1228.159	1.348	4.451		
VanessaB_f45_BB2015	T	End	g		1228.469	1228.509	BUT	1228.379	1228.509	AH	1228.399	1228.469	AE	1228.509	1228.539	1.094	5.484		
VanessaB_f45_BB2015	T	Internal	d	b	826.853	826.914	GOTTA	826.743	826.954	AA	826.783	826.853	AH	826.914	826.954	1.201	7.494		
VanessaB_f45_BB2015	T	Internal	d	b	827.494	827.544	GOTTA	827.373	827.574	AA	827.434	827.494	AH	827.544	827.574	1.291	6.197		
VanessaB_f45_BB2015	T	Internal	d	b	2416.341	2416.381	GOTTA	2416.142	2416.431	AA	2416.281	2416.341	AH	2416.381	2416.431	2.199	2.274		
VanessaB_f45_BB2015	T	Internal	t	m	2377.991	2378.081	HOSPITAL	2377.682	2378.142	IH	2377.931	2377.991	AH	2378.081	2378.111	1.669	6.591		
VanessaB_f45_BB2015	T	Internal	t	m	2385.715	2385.794	HOSPITAL	2385.444	2385.955	IH	2385.684	2385.715	AH	2385.794	2385.824	1.41	4.965		
VanessaB_f45_BB2015	T	End	g		1296.842	1296.892	IT	1296.721	1296.892	IH	1296.721	1296.842	AY	1296.892	1296.962	0.867	5.767		
