File	Segment	Position	Code1	Code2	Seg_Start	Seg_End	Word	Word_Start	Word_End	Pre_Seg	Pre_Seg_Start	Pre_Seg_End	Post_Seg	Post_Seg_Start	Post_Seg_End	Window	Vowels_per_Second	Comments	Warnings
Shannon_f18_BB2015	T	End	g		2665.339	2665.369	BUT	2665.26	2665.369	AH	2665.289	2665.339	AH	2665.369	2665.4	0.941	6.376		
Shannon_f18_BB2015	T	End	g		2680.926	2680.956	BUT	2680.847	2680.956	AH	2680.867	2680.926	AY	2680.956	2681.017	1.164	5.155		
Shannon_f18_BB2015	T	End	g		2687.095	2687.124	IT	2687.054	2687.124	AH	2687.054	2687.095	AA	2687.124	2687.194	1.006	5.964		
Shannon_f18_BB2015	T	End	g		2692.613	2692.644	GOT	2692.494	2692.644	AA	2692.564	2692.613	AH	2692.644	2692.733	1.445	5.536		
Shannon_f18_BB2015	T	End	g		2701.543	2701.573	GET	2701.423	2701.573	EH	2701.443	2701.543	AH	2701.573	2701.604	1.509	7.29		
Shannon_f18_BB2015	T	End	g		2733.83	2733.87	QUITE	2733.589	2733.87	AY	2733.76	2733.83	AH	2733.87	2733.91	1.584	3.788		
Shannon_f18_BB2015	T	End	f		2764.29	2764.331	IT	2764.231	2764.331	IH	2764.231	2764.29	IH	2764.331	2764.421	1.723	2.322		
Shannon_f18_BB2015	T	End	g		2764.99	2765.02	BUT	2764.93	2765.02	AH	2764.95	2764.99	AY	2765.02	2765.15	1.32	5.303		
Shannon_f18_BB2015	T	End	t		2781.142	2781.252	AT	2781.102	2781.252	AH	2781.102	2781.142	AO	2781.252	2781.312	1.634	3.06		
Shannon_f18_BB2015	T	End	g		2821.723	2821.753	BUT	2821.664	2821.753	AH	2821.693	2821.723	AY	2821.753	2821.864	1.475	3.39		
Shannon_f18_BB2015	T	End	g		2822.573	2822.603	IT	2822.533	2822.603	AH	2822.533	2822.573	AH	2822.603	2822.833	1.065	4.695		
Shannon_f18_BB2015	T	End	f		2826.093	2826.143	IT	2826.034	2826.143	IH	2826.034	2826.093	IH	2826.143	2826.334	3.504	0.856		
Shannon_f18_BB2015	T	End	g		2834.393	2834.453	QUTIE	2834.174	2834.453	AY	2834.283	2834.393	AH	2834.453	2834.503	0.909	7.701		
Shannon_f18_BB2015	T	End	g		2841.936	2842.055	GET	2841.786	2842.055	EH	2841.856	2841.936	AE	2842.055	2842.125	1.452	4.132		
Shannon_f18_BB2015	T	End	g		2854.579	2854.609	BUT	2854.52	2854.609	AH	2854.549	2854.579	IH	2854.609	2854.69	1.255	3.984		
Shannon_f18_BB2015	T	End	g		2894.864	2894.914	THAT	2894.654	2894.914	AE	2894.684	2894.864	IH	2894.914	2895.015	1.317	5.315		
