File	Segment	Position	Code1	Code2	Seg_Start	Seg_End	Word	Word_Start	Word_End	Pre_Seg	Pre_Seg_Start	Pre_Seg_End	Post_Seg	Post_Seg_Start	Post_Seg_End	Window	Vowels_per_Second	Comments	Warnings
TrudyC_f80_BB2015	T	End	t		1096.173	1096.304	ABOUT	1095.934	1096.304	AW	1095.984	1096.173	IH	1096.304	1096.384	1.993	4.516		
TrudyC_f80_BB2015	T	End	t		1114.239	1114.359	ABOUT	1114.019	1114.359	AW	1114.069	1114.239	AH	1114.359	1114.409	1.331	6.011		
TrudyC_f80_BB2015	T	End	t		1599.754	1599.853	ABOUT	1599.384	1599.853	AW	1599.483	1599.754	AH	1599.853	1599.893	1.88	3.723		
TrudyC_f80_BB2015	T	End	t		2857.015	2857.155	ADVERT	2856.696	2857.155	EH	2856.905	2857.015	AH	2857.155	2857.185	1.58	5.696		
TrudyC_f80_BB2015	T	End	t		1316.017	1316.117	ALRIGHT	1315.698	1316.117	AY	1315.867	1316.017	AH	1316.117	1316.168	1.219	4.922		
TrudyC_f80_BB2015	T	End	t		507.093	507.234	AT	507.033	507.234	AH	507.033	507.093	AH	507.234	507.363	1.62	4.938		
TrudyC_f80_BB2015	T	End	t		507.494	507.654	AT	507.363	507.654	AE	507.363	507.494	AH	507.654	507.683	1.419	4.933		
TrudyC_f80_BB2015	T	End	t		537.109	537.229	AT	536.979	537.229	AH	536.979	537.109	AH	537.229	537.28	1.689	2.96		
TrudyC_f80_BB2015	T	End	t		744.404	744.554	AT	744.374	744.554	AH	744.374	744.404	AO	744.554	744.594	2.812	3.556		
TrudyC_f80_BB2015	T	End	t		862.592	862.753	AT	862.513	862.753	AH	862.513	862.592	AO	862.753	862.952	2.309	3.465		
TrudyC_f80_BB2015	T	End	t		1027.445	1027.565	AT	1027.415	1027.565	AH	1027.415	1027.445	AH	1027.565	1027.615	1.34	5.224		
TrudyC_f80_BB2015	T	End	t		1638.059	1638.22	AT	1638.019	1638.22	AH	1638.019	1638.059	AO	1638.22	1638.45	2.226	4.043		
TrudyC_f80_BB2015	T	End	t		1809.594	1809.744	AT	1809.555	1809.744	AH	1809.555	1809.594	AH	1809.744	1809.805	2.091	4.782		
TrudyC_f80_BB2015	T	End	t		2028.413	2028.583	AT	2028.373	2028.583	AH	2028.373	2028.413	AO	2028.583	2028.813	1.647	1.821		
TrudyC_f80_BB2015	T	End	t		2045.079	2045.209	AT	2045.019	2045.209	AH	2045.019	2045.079	EH	2045.209	2045.329	2.689	4.091		
TrudyC_f80_BB2015	T	End	t		2324.915	2325.036	AT	2324.835	2325.036	AH	2324.835	2324.915	AO	2325.036	2325.226	1.8	4.444		
TrudyC_f80_BB2015	T	End	t		2949.729	2949.829	BIT	2949.648	2949.829	IH	2949.689	2949.729	AH	2949.829	2949.898	1.401	4.996		
TrudyC_f80_BB2015	T	End	t		1352.189	1352.329	BOUGHT	1351.878	1352.329	AO	1351.978	1352.189	AH	1352.329	1352.379	2.236	2.236		
TrudyC_f80_BB2015	T	End	t		2044.859	2045.019	BOUGHT	2044.518	2045.019	AO	2044.639	2044.859	AH	2045.019	2045.079	2.92	3.425		
TrudyC_f80_BB2015	T	End	t		2051.117	2051.237	BOUGHT	2050.896	2051.237	AO	2050.957	2051.117	AH	2051.237	2051.277	1.52	3.947		
TrudyC_f80_BB2015	T	End	t		2054.274	2054.373	BOUGHT	2053.984	2054.373	AO	2054.063	2054.274	AH	2054.373	2054.433	1.691	4.731		
TrudyC_f80_BB2015	T	End	t		1411.278	1411.388	BROUGHT	1411.018	1411.388	AO	1411.108	1411.278	AH	1411.388	1411.428	1.4	5		
TrudyC_f80_BB2015	T	End	t		124.573	124.762	BUT	124.273	124.762	AH	124.313	124.573	AH	124.762	124.932	1.57	1.911		
TrudyC_f80_BB2015	T	End	f		144.308	144.337	BUT	144.227	144.337	AH	144.267	144.308	IH	144.337	144.397	1.12	3.571		
TrudyC_f80_BB2015	T	End	g		256.881	257.022	BUT	256.462	257.022	AH	256.542	256.881	AY	257.022	257.052	2.23	4.484		
TrudyC_f80_BB2015	T	End	g		262.662	262.702	BUT	262.573	262.702	AH	262.622	262.662	AY	262.702	262.782	1.22	3.279		
TrudyC_f80_BB2015	T	End	t		310.689	310.849	BUT	310.519	310.849	AH	310.539	310.689	AH	310.849	311.098	1.819	2.199		
TrudyC_f80_BB2015	T	End	t		355.662	355.892	BUT	355.443	355.892	AH	355.552	355.662	AH	355.892	355.963	2.048	2.441		
TrudyC_f80_BB2015	T	End	t		441.009	441.259	BUT	440.889	441.259	AH	440.909	441.009	AH	441.259	441.408	2.711	1.844		
TrudyC_f80_BB2015	T	End	f		730.156	730.207	BUT	729.946	730.207	AH	730.106	730.156	IH	730.207	730.256	1.803	2.773		
TrudyC_f80_BB2015	T	End	g		758.228	758.277	BUT	758.067	758.277	AH	758.137	758.228	AY	758.277	758.448	2	4		
TrudyC_f80_BB2015	T	End	t		864.121	864.361	BUT	863.952	864.361	AH	864.012	864.121	AH	864.361	864.481	1.949	1.539		
TrudyC_f80_BB2015	T	End	f		884.301	884.352	BUT	884.192	884.352	AH	884.271	884.301	IH	884.352	884.411	1.794	2.787		
TrudyC_f80_BB2015	T	End	t		1089.013	1089.193	BUT	1088.774	1089.193	AH	1088.804	1089.013	AH	1089.193	1089.383	2.863	1.746		
TrudyC_f80_BB2015	T	End	f		1115.789	1115.818	BUT	1115.669	1115.818	AH	1115.738	1115.789	AY	1115.818	1115.898	1.36	5.147		
